MosaicID,UniprotID,GeneSymbol,Description,Peptides,A_plus_1,A_plus_2,A_plus_3,A_minus_1,A_minus_2,A_minus_3,B_plus_1,B_plus_2,B_plus_3,B_minus_1,B_minus_2,B_minus_3,A_plus_1_48,A_plus_2_48,A_plus_3_48,A_minus_1_48,A_minus_2_48,A_minus_3_48
VAPA__Q9P0L0_2,Q9P0L0-2,VAPA,Isoform 2 of Vesicle-associated membrane protein-associated protein A,1,8.09504,7.64656,0,8.24197,7.91973,0,8.39674,8.08364,0,7.5905,7.21166,0,7.15024,6.67209,8.36229,6.8748,7.75474,0
TBL1X__O60907,O60907,TBL1X,F-box-like/WD repeat-containing protein TBL1X,1,8.54584,8.46325,0,9.62005,8.93814,0,9.49101,9.47588,0,7.04845,9.79725,0,9.86071,9.64896,0,9.09993,0.010545,0
FAM98B__Q52LJ0,Q52LJ0,FAM98B,Protein FAM98B,1,6.99145,6.32467,0,9.68668,8.46782,0,6.27496,6.60237,0,7.09695,7.67186,0,7.2216,7.2692,8.18612,7.72654,5.61822,4.86156
RTN4__Q9NQC3,Q9NQC3,RTN4,Reticulon-4,1,10.0155,11.0387,0,5.11339,5.39944,0,11.6863,10.1079,0,5.16871,5.43816,0,5.16394,4.37151,9.12578,4.98,3.59185,8.79873
NPM1__P06748,P06748,NPM1,Nucleophosmin,6,2.95914,2.95314,2.09308,2.15434,2.61551,17.4748,2.73823,2.79238,9.1107,2.79189,2.58599,12.5673,3.64294,3.88555,12.2211,2.97366,3.87541,10.5648
UBE2L3__P68036_3,P68036-3,UBE2L3,Isoform 3 of Ubiquitin-conjugating enzyme E2 L3,1,6.66773,6.2531,0,7.93099,7.85743,12.6864,6.11347,6.36082,0,8.3209,6.69376,0,9.68985,7.39723,0,7.58669,6.44164,0
SEC24C__P53992,P53992,SEC24C,Protein transport protein Sec24C,5,6.11057,6.14311,0,5.65594,5.20915,11.1239,7.67604,7.22617,0,6.44683,5.54243,0,5.51275,5.04339,0,6.31825,5.52389,16.4676
DNAJC9__Q8WXX5,Q8WXX5,DNAJC9,DnaJ homolog subfamily C member 9,3,7.82094,7.64395,0,7.77978,7.6888,0,7.56612,7.53208,0,8.90035,8.40121,0,7.99368,7.49043,0,8.45821,6.6989,6.02554
IARS1__P41252,P41252,IARS1,"Isoleucine--tRNA ligase, cytoplasmic",1,8.75089,8.3381,0,11.5941,7.29006,0,11.3173,7.41528,0,10.8954,9.21557,0,8.43676,6.41301,0,10.3243,0.00918515,0
MCM7__P33993,P33993,MCM7,DNA replication licensing factor MCM7,3,5.71388,5.82924,0,8.0206,6.51705,0,6.01667,5.67059,12.0324,6.50062,6.51419,0,6.71037,5.83439,7.07257,6.11382,6.71312,4.74052
GATA1__P15976,P15976,GATA1,Erythroid transcription factor,1,6.05037,6.2909,0,10.9584,8.97838,5.1605,7.35285,8.34802,0,8.96772,9.9434,0,5.43248,4.76645,0,12.9348,4.81573,0
PQBP1__O60828,O60828,PQBP1,Polyglutamine-binding protein 1,1,7.00993,7.42618,0,9.21688,9.88424,0,7.99926,8.03437,0,9.46595,9.41171,0,6.43498,6.71314,0,10.6748,7.72855,0
PTPN11__Q06124_1,Q06124-1,PTPN11,Isoform 2 of Tyrosine-protein phosphatase non-receptor type 11,2,4.79637,5.98259,0,4.18361,5.26756,0,5.74566,5.54744,16.0855,5.34655,5.35787,0,5.62562,5.84976,19.5711,5.06927,5.57115,0
RAB5C__P51148_2,P51148-2,RAB5C,Isoform 2 of Ras-related protein Rab-5C,1,4.73498,5.39249,0,5.68563,4.54068,22.8469,5.43239,5.25135,0,5.04986,5.71567,16.6715,4.24185,4.53983,0,5.63067,4.26614,0
AIMP1__Q12904_2,Q12904-2,AIMP1,Isoform 2 of Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,3,7.99861,8.52152,0,7.65024,6.47457,0,9.22033,8.95781,0,7.69288,7.51629,0,6.80611,7.29702,7.61056,7.68401,6.57004,0
CLIC1__O00299,O00299,CLIC1,Chloride intracellular channel protein 1,5,8.25088,8.71804,0,4.58183,7.10166,0,7.51672,6.85256,4.32975,6.60063,6.6414,2.3512,8.47578,8.36786,6.42001,7.00655,6.1409,0.644209
EIF3J__O75822,O75822,EIF3J,Eukaryotic translation initiation factor 3 subunit J,2,6.41645,7.23317,0,7.89196,6.65818,0.206113,6.84684,6.45661,0,7.81308,8.02335,1.61215,6.52123,6.01916,5.49705,8.66462,9.0125,5.12756
RPL28__P46779_3,P46779-3,RPL28,Isoform 3 of 60S ribosomal protein L28,1,8.01154,9.99659,0,5.55268,6.91171,0,10.0498,8.77497,0,4.84309,7.82011,1.54862,10.1643,8.49998,0,11.04,6.78654,0
FOXK1__P85037,P85037,FOXK1,Forkhead box protein K1,1,2.34412,3.87559,0,2.29595,3.33324,18.7518,2.44612,3.26834,0,3.21771,2.20175,0,2.45433,3.24352,0,3.31042,0.00266168,49.2544
BROX__Q5VW32,Q5VW32,BROX,BRO1 domain-containing protein BROX,2,7.16221,7.14235,0,7.56975,7.11562,0,7.67619,7.77629,0,7.35861,7.41756,0,7.01581,7.288,11.2277,7.71285,7.53702,0
KDM1A__O60341_2,O60341-2,KDM1A,Isoform 2 of Lysine-specific histone demethylase 1A,3,5.29339,5.64487,0,9.54759,7.65196,1.96104,5.94444,5.45348,0,7.68297,6.72827,0,7.1316,6.53082,14.7398,6.89935,8.79041,0
UQCRC1__P31930,P31930,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",1,12.05,9.38101,0,7.26668,9.04677,0,9.09961,10.5494,0,8.86725,8.75299,0,7.31208,7.11742,0,5.77318,4.78361,0
RPL7__P18124,P18124,RPL7,60S ribosomal protein L7,2,6.05538,6.12773,0,5.76699,7.27753,8.55005,6.89611,5.7675,0,7.0124,5.55754,15.4154,6.43408,6.95467,0,5.39067,6.79392,0
RTCB__Q9Y3I0,Q9Y3I0,RTCB,RNA-splicing ligase RtcB homolog,3,6.0482,6.03159,0,7.94154,6.97622,0,6.37789,6.54145,0,6.92977,5.98954,3.50963,6.45419,6.71771,4.07977,6.45309,6.37953,13.5699
NOP56__O00567,O00567,NOP56,Nucleolar protein 56,4,5.26791,5.25597,0,7.10993,6.83018,6.35346,5.771,5.69432,0,6.68111,6.04335,9.03522,7.90356,8.916,6.24403,5.13346,7.7605,0
SPTBN1__Q01082,Q01082,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",2,4.87109,6.19454,0,2.68738,3.03883,0,6.48963,7.67905,0,5.04805,3.93399,46.4467,3.60951,4.02326,0,3.19076,2.78716,0
POLB__P06746,P06746,POLB,DNA polymerase beta,1,7.36339,6.21215,0,11.7502,10.2301,0,8.36974,8.3483,0,9.67089,7.63543,0,7.69907,7.81471,0,7.53218,7.3738,0
RPN1__P04843,P04843,RPN1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,4,6.61953,7.17716,0,4.79946,5.44653,12.3818,6.87734,7.00009,0,5.78106,5.67547,12.0844,5.83692,5.41912,3.27004,5.50775,6.12333,0
ADH5__P11766,P11766,ADH5,Alcohol dehydrogenase class-3,3,9.22768,8.16862,0,9.07065,7.82226,0,8.86591,8.85987,0,8.36104,7.93619,0.637057,8.32038,8.46416,0,7.47623,6.78993,0
TRIP13__Q15645,Q15645,TRIP13,Pachytene checkpoint protein 2 homolog,1,5.46099,7.89438,0,7.78601,4.73134,0,9.4187,8.55598,13.7864,8.71414,5.99419,0,6.58724,5.85849,0,7.52186,7.69032,0
RPS14__P62263,P62263,RPS14,40S ribosomal protein S14,1,9.39259,8.94266,0,8.52248,8.16995,0,10.2341,8.71207,0,6.69934,6.8129,0,6.92826,7.12868,0,10.1135,8.34352,0
PDS5A__Q29RF7,Q29RF7,PDS5A,Sister chromatid cohesion protein PDS5 homolog A,1,8.09463,7.45691,0,8.59258,9.45539,0,8.33509,7.3132,0,8.65986,8.64759,0,7.90432,9.35149,0,7.02156,9.16738,0
NUP214__P35658_5,P35658-5,NUP214,Isoform 5 of Nuclear pore complex protein Nup214,1,6.58516,7.22532,0,4.86419,5.6078,0,6.37555,6.59015,0,4.69974,6.01108,26.4919,6.68628,5.77462,0,5.82671,7.26145,0
EMD__P50402,P50402,EMD,Emerin,2,5.09552,4.78771,0,8.13847,7.16064,0,5.46689,4.7775,0,5.93709,6.36926,4.69035,5.01249,5.18233,14.162,7.42216,9.6973,6.10025
TSR1__Q2NL82,Q2NL82,TSR1,Pre-rRNA-processing protein TSR1 homolog,2,6.7735,6.44456,0,8.08632,7.22624,0,5.94602,6.36921,0,7.16387,8.18516,0,9.48129,9.78193,8.30923,7.97254,8.26013,0
USP15__Q9Y4E8,Q9Y4E8,USP15,Ubiquitin carboxyl-terminal hydrolase 15,1,7.03196,8.79897,0,8.78053,10.1519,0,8.12533,9.66729,0,8.89624,9.05404,0,8.47809,6.29644,0,8.17312,6.54604,0
DAZAP1__Q96EP5,Q96EP5,DAZAP1,DAZ-associated protein 1,2,6.13767,5.51479,0,7.63457,8.34181,0,5.35464,5.58939,0,6.73477,5.53991,5.13453,6.5104,6.63107,10.2055,6.92615,7.26623,6.47861
OLA1__Q9NTK5,Q9NTK5,OLA1,Obg-like ATPase 1,2,6.18001,6.78819,5.17764,6.17791,4.77785,0,6.06817,6.46055,25.3306,5.04291,5.24047,0,4.97315,6.53253,0,4.9691,6.28088,0
YTHDC1__Q96MU7,Q96MU7,YTHDC1,YTH domain-containing protein 1,1,5.58565,7.02392,0,5.46888,7.1624,0,6.31619,5.41831,0,5.2548,6.22415,12.279,5.40445,5.28165,14.8905,8.02482,5.66525,0
SORD__Q00796,Q00796,SORD,Sorbitol dehydrogenase,1,8.30188,9.20805,0,8.0294,6.40855,0,9.25652,7.66731,0,8.79165,7.24564,0,8.72517,6.69715,0,9.22779,10.4409,0
MOB1B__Q7L9L4_2,Q7L9L4-2,MOB1B,Isoform 2 of MOB kinase activator 1B,1,7.89018,7.25079,0,7.81394,8.63169,0,9.14549,8.53443,0,7.4532,7.55208,0,7.55182,7.201,5.92983,7.17176,7.87378,0
PSMD4__P55036,P55036,PSMD4,26S proteasome non-ATPase regulatory subunit 4,2,3.92625,2.75722,0,5.00864,4.10033,0,3.39241,3.65298,52.1367,4.60794,3.6512,0,3.87205,4.4455,0,5.09177,3.35701,0
TKT__P29401_2,P29401-2,TKT,Isoform 2 of Transketolase,11,6.74821,6.87708,5.66912,5.00087,6.48332,3.41144,6.2863,6.14634,0,6.25491,6.11617,1.97911,6.28596,6.3919,7.75955,6.29023,6.93403,5.36546
STT3A__P46977,P46977,STT3A,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,1,3.03677,2.7929,43.3296,3.86276,3.8474,0,3.69945,3.81123,0,3.66676,3.88931,0,3.65958,3.58615,14.6075,3.34625,2.86435,0
NOP58__Q9Y2X3,Q9Y2X3,NOP58,Nucleolar protein 58,1,2.91699,4.08066,0,5.03519,4.9759,0,4.10501,4.37556,0,5.15057,4.58641,42.9951,5.16186,7.06646,0,4.75696,4.79331,0
BAZ1B__Q9UIG0,Q9UIG0,BAZ1B,Tyrosine-protein kinase BAZ1B,2,7.28578,6.54961,0,11.1864,8.06807,0,6.9712,7.22862,0,8.81436,8.35906,0,6.12284,8.10053,0,8.6829,12.6306,0
TPI1__P60174_3,P60174-3,TPI1,Isoform 2 of Triosephosphate isomerase,1,7.62029,8.33403,0,7.8997,7.11404,0,9.1915,9.04621,0,7.21479,7.88889,0,8.6845,9.00891,0,8.2223,9.77486,0
PSMD8__P48556,P48556,PSMD8,26S proteasome non-ATPase regulatory subunit 8,2,6.26649,6.31798,0,6.08988,6.82613,0,8.01369,6.95124,0,9.09972,6.26871,0,7.37958,7.40591,6.95748,16.3251,6.0981,0
TMCO1__Q9UM00,Q9UM00,TMCO1,Calcium load-activated calcium channel,1,7.88863,8.19341,0,8.14155,6.54825,0,7.381,7.68345,0,7.20989,8.39752,9.90183,6.75811,6.04277,0,6.1076,9.74599,0
WDR3__Q9UNX4,Q9UNX4,WDR3,WD repeat-containing protein 3,1,6.33978,5.70867,0,9.04729,9.54468,0,5.96626,6.02124,0,8.42699,8.13622,0,11.4987,12.0664,0,7.46664,9.77716,0
ILF2__Q12905,Q12905,ILF2,Interleukin enhancer-binding factor 2,3,7.70452,7.11925,0,7.49855,7.20714,1.2287,7.00716,7.77188,1.49816,6.04911,6.95644,7.09727,7.56973,8.44762,3.94065,6.35542,6.54839,0
WDR77__Q9BQA1,Q9BQA1,WDR77,Methylosome protein 50,1,8.50244,8.45551,0,9.97924,7.47125,0,8.58404,9.34297,0,9.38464,8.13261,0,8.46879,7.10809,0,8.58992,5.98049,0
MAPRE1__Q15691,Q15691,MAPRE1,Microtubule-associated protein RP/EB family member 1,3,6.9202,7.6719,0,7.96011,6.03901,0,7.8014,7.67253,0,7.31567,7.75114,0,7.26949,7.2202,9.56502,8.38043,8.43291,0
ETF1__P62495,P62495,ETF1,Eukaryotic peptide chain release factor subunit 1,1,8.33915,8.07896,0,9.40044,6.95948,0,8.87063,8.13309,0,7.06463,7.47549,0,9.87222,6.41731,0,8.01423,11.3744,0
PRPF31__Q8WWY3,Q8WWY3,PRPF31,U4/U6 small nuclear ribonucleoprotein Prp31,1,6.01792,5.98458,0,11.242,8.9253,0,6.20929,6.52438,0,8.19184,10.3285,0,8.3912,8.57705,0,9.27959,10.3283,0
EIF2S1__P05198,P05198,EIF2S1,Eukaryotic translation initiation factor 2 subunit 1,2,8.21217,9.06878,0,7.31956,7.94923,0,9.58372,8.57833,0,7.70441,8.77677,0,7.26642,8.18042,0,8.55609,8.80411,0
UBE2K__P61086,P61086,UBE2K,Ubiquitin-conjugating enzyme E2 K,1,2.64448,2.49093,0,3.65635,4.00812,0,2.37011,2.7869,0,3.96655,3.96575,65.7946,3.20197,2.65516,0,2.45564,0.00342618,0
PUS7__Q96PZ0_2,Q96PZ0-2,PUS7,Isoform 2 of Pseudouridylate synthase 7 homolog,1,5.15855,7.15726,0,11.1491,7.89829,0,9.16369,7.60634,0,8.13892,11.2424,0,6.45453,8.5358,0,7.66999,9.82514,0
TAGLN2__P37802_2,P37802-2,TAGLN2,Isoform 2 of Transgelin-2,4,7.61471,9.02243,0,3.72013,6.09327,0.0524322,7.25139,7.60798,0,5.93262,5.3627,0,7.58036,7.82512,6.04229,6.66004,7.19635,12.0382
TPM3__P06753_5,P06753-5,TPM3,Isoform 5 of Tropomyosin alpha-3 chain,1,2.99687,4.03205,0,1.93762,2.34813,9.41755,3.47616,3.38305,0,2.95509,2.382,57.2041,2.94643,2.5183,0,2.18061,2.22206,0
HMBS__P08397,P08397,HMBS,Porphobilinogen deaminase,2,7.05398,6.22437,0,6.84108,7.3882,24.1634,5.81544,6.76172,0,6.10064,6.25155,0,5.72349,7.18337,0,5.06566,5.42708,0
SLC25A3__Q00325,Q00325,SLC25A3,"Phosphate carrier protein, mitochondrial",1,12.1346,10.9269,0,6.39529,5.33751,0,10.3497,11.3376,0,7.50649,7.52155,0,7.45498,8.70052,0,4.81249,7.5223,0
CHERP__Q8IWX8,Q8IWX8,CHERP,Calcium homeostasis endoplasmic reticulum protein,1,5.80883,6.45179,0,6.91043,7.66435,0,5.5257,7.22951,0,7.39864,8.83327,0,6.74845,6.98604,18.1143,6.16929,6.15936,0
HMGCS1__Q01581,Q01581,HMGCS1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",1,10.4055,9.60989,0,5.65153,6.17947,1.37033,10.521,9.34797,0,5.90893,5.75475,7.57151,7.74166,7.51889,0,6.24773,6.17085,0
ATP6V1A__P38606,P38606,ATP6V1A,V-type proton ATPase catalytic subunit A,1,13.1641,12.8538,0,4.32646,5.4654,0,10.8217,6.26514,0,10.4424,5.7293,0,10.2516,7.17496,0,5.16108,8.34408,0
FBLL1__A6NHQ2,A6NHQ2,FBLL1,rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1,2,7.36283,6.26196,0,11.2564,8.25816,6.04584,5.20301,6.15255,0,8.50564,6.17725,0,7.65283,8.43046,0,8.50965,10.1834,0
ADK__P55263,P55263,ADK,Adenosine kinase,1,9.23932,8.80054,0,10.1583,8.31348,0,7.58617,7.88556,0,11.1982,5.80894,0,9.83541,11.085,0,10.0786,0.0104859,0
PGM2__Q96G03,Q96G03,PGM2,Phosphoglucomutase-2,1,5.04844,5.85002,0,4.14519,4.67418,39.5699,5.48988,5.76336,0,4.16665,4.98315,0,5.16914,3.993,0,5.88667,5.26044,0
TOMM20__Q15388,Q15388,TOMM20,Mitochondrial import receptor subunit TOM20 homolog,1,7.1489,6.02332,0,5.1279,6.13248,0,7.86558,6.83901,0,5.90347,4.89194,0,10.189,9.17774,8.54883,10.5864,5.34747,6.21796
PPP1CA__P62136_2,P62136-2,PPP1CA,Isoform 2 of Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,2,8.68474,7.96071,0,8.07406,6.98848,0,8.91024,8.43902,0,8.20397,8.73879,0,8.46311,9.07704,0,8.98538,7.47446,0
PPP1CC__P36873_2,P36873-2,PPP1CC,Isoform 2 of Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,1,7.27318,6.04141,0,9.73885,8.79589,0,7.67481,6.09256,0,11.3702,8.16931,0,9.02877,8.26908,0,7.14896,10.397,0
SMARCD2__Q92925,Q92925,SMARCD2,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2,1,4.49803,5.98601,0,6.60369,7.68117,22.1124,4.82923,6.21799,0,7.37862,7.38653,0,7.02836,7.29237,0,6.65122,6.33439,0
RBM17__Q96I25,Q96I25,RBM17,Splicing factor 45,3,6.4538,6.96108,11.5296,10.1171,8.6977,0,6.01306,6.95031,0,8.17463,6.87319,0,6.72784,6.9427,0,7.94573,6.61327,0
PSMB6__P28072,P28072,PSMB6,Proteasome subunit beta type-6,2,8.58828,8.17237,0,9.56015,8.68257,0,8.68743,9.06917,0,8.36536,8.23435,0,9.49023,8.37922,0,8.10771,4.66315,0
GTPBP4__Q9BZE4,Q9BZE4,GTPBP4,Nucleolar GTP-binding protein 1,2,6.06491,5.29979,0,8.60045,8.792,0,6.81261,5.80055,0,6.13231,7.35385,1.51094,7.90809,9.72763,12.4636,6.38397,7.14929,0
SMARCB1__Q12824,Q12824,SMARCB1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,1,8.5453,8.12788,0,8.02186,10.293,0,6.95036,8.47227,0,9.21167,8.48125,0,8.00648,8.68961,0,7.08694,8.11343,0
FECH__P22830_2,P22830-2,FECH,"Isoform 2 of Ferrochelatase, mitochondrial",2,10.2505,8.90647,0,7.55322,8.39044,0,8.26797,9.58897,0,8.90512,8.37637,0,8.28325,8.62466,0,7.64223,5.21078,0
SMPD4__Q9NXE4_4,Q9NXE4-4,SMPD4,Isoform 4 of Sphingomyelin phosphodiesterase 4,1,5.27185,7.86826,0,5.16119,7.80485,0,8.18376,10.0973,0,7.81753,9.85466,0,10.8813,9.57378,0,5.43755,12.048,0
WDR1__O75083,O75083,WDR1,WD repeat-containing protein 1,1,8.95387,9.06332,0,8.6608,7.87834,0,7.80709,9.92268,0,6.41311,9.36384,0,6.34941,9.57402,0,7.80726,8.20625,0
EFNB1__P98172,P98172,EFNB1,Ephrin-B1,1,5.55484,5.86735,0,8.327,7.04302,0,5.95959,5.74929,0,6.52341,7.70057,0,5.9622,6.7797,9.67184,5.84512,12.4664,6.54966
RPL13__P26373,P26373,RPL13,60S ribosomal protein L13,1,6.38504,6.97732,0,8.00861,7.02645,0,7.11495,6.16839,0,6.9225,7.03196,0,6.26979,6.36188,10.3385,8.63621,6.30958,6.44887
HSPB1__P04792,P04792,HSPB1,Heat shock protein beta-1,2,7.29861,8.79524,0,7.05514,8.52194,9.58678,7.65638,8.20021,0,7.77764,7.77776,0,6.4892,6.4249,0,7.27512,7.14108,0
SNRPA1__P09661,P09661,SNRPA1,U2 small nuclear ribonucleoprotein A',1,6.31919,9.58197,0,6.77754,7.12305,0,9.70003,11.7153,0,8.49649,9.00625,0,6.90487,5.3508,0,6.77682,12.2477,0
MTHFD1__P11586,P11586,MTHFD1,"C-1-tetrahydrofolate synthase, cytoplasmic",3,5.98583,6.88788,0,6.41524,5.84165,0,7.25817,7.99928,19.1864,6.80411,6.34644,0,6.51478,6.06642,0,6.14525,8.54858,0
KIFC1__Q9BW19,Q9BW19,KIFC1,Kinesin-like protein KIFC1,1,9.56429,10.5179,0,6.63651,8.7073,0,11.441,9.45309,0,6.05242,5.88406,0,9.25127,8.75916,0,6.49875,7.23422,0
ATAD2B__Q9ULI0,Q9ULI0,ATAD2B,ATPase family AAA domain-containing protein 2B,1,8.2283,8.20655,0,10.5106,11.1714,0,6.95487,6.80528,0,11.2058,10.8007,0,6.04262,7.08789,0,8.02709,4.95891,0
GLRX3__O76003,O76003,GLRX3,Glutaredoxin-3,1,8.80664,8.89235,0,7.77044,6.71396,0,9.30214,8.62411,0,7.19999,6.90081,0,7.56314,7.85328,5.34241,7.42102,7.60971,0
USP14__P54578,P54578,USP14,Ubiquitin carboxyl-terminal hydrolase 14,2,9.66669,10.4688,0,5.11821,7.37129,2.59518,9.84947,8.70126,0,8.21269,7.54873,0,7.62863,7.15847,0,7.31468,8.36594,0
SUGT1__Q9Y2Z0,Q9Y2Z0,SUGT1,Protein SGT1 homolog,1,5.54128,5.89904,0,7.68753,7.63111,0,6.04494,6.85146,0,6.73589,7.72211,0,6.81244,7.6094,12.5152,9.94225,9.00736,0
MARS1__P56192,P56192,MARS1,"Methionine--tRNA ligase, cytoplasmic",2,5.08362,5.33326,28.3531,4.69509,4.68511,4.39819,5.26951,5.37753,5.87372,5.11791,5.37952,0,4.60286,4.60035,0,5.51296,5.71725,0
CAPZB__P47756,P47756,CAPZB,F-actin-capping protein subunit beta,1,6.40624,8.04259,0,9.5451,7.18479,0,9.24154,7.63511,0,7.78616,8.63966,0,8.32677,8.18198,0,8.3605,10.6496,0
PRPF3__O43395,O43395,PRPF3,U4/U6 small nuclear ribonucleoprotein Prp3,1,9.47961,6.9363,0,9.16452,10.5014,0,8.24835,5.68505,0,7.28398,7.14038,0,9.51117,7.41685,0,10.0729,8.55951,0
THOC3__Q96J01,Q96J01,THOC3,THO complex subunit 3,1,7.63875,7.76485,0,8.62352,7.41267,0,7.82508,6.96514,0,7.73525,8.00876,0,8.64488,6.93274,0,7.15626,7.0971,8.195
PNP__P00491,P00491,PNP,Purine nucleoside phosphorylase,1,7.14501,8.01108,0,11.48,8.72221,0,11.1159,8.02192,0,8.42682,12.1725,0,6.70514,11.5904,0,6.60178,0.00719562,0
PRSS3P2__Q8NHM4,Q8NHM4,PRSS3P2,Putative trypsin-6,1,11.2821,8.68183,0,8.71724,6.80775,0,6.00738,10.1244,0,9.54373,11.7825,0,10.9294,8.49271,0,7.61938,0.011578,0
FEN1__P39748,P39748,FEN1,Flap endonuclease 1,2,7.7167,6.98664,0,9.07825,10.4944,0,6.71494,9.09706,0,7.36156,8.67591,0,8.53362,10.2429,0,6.9099,8.18814,0
RPS20__P60866_2,P60866-2,RPS20,Isoform 2 of 40S ribosomal protein S20,1,8.1194,8.01616,0,6.68379,5.80204,0,9.03603,7.27977,0,6.10608,5.60591,0,5.87582,5.83827,6.8392,6.8778,5.86521,12.0545
MAPRE3__Q9UPY8,Q9UPY8,MAPRE3,Microtubule-associated protein RP/EB family member 3,1,7.88722,10.4973,0,7.67431,6.73613,0,8.00958,9.23763,0.920098,9.26292,9.72038,0,7.23583,7.95711,0,8.58446,6.27706,0
PSME3__P61289_2,P61289-2,PSME3,Isoform 2 of Proteasome activator complex subunit 3,3,6.07721,5.98246,0,10.5886,8.52989,0,5.98846,5.48629,0,7.33283,8.9149,5.66143,7.12646,7.21089,4.45429,9.35601,7.29025,0
RBM28__Q9NW13,Q9NW13,RBM28,RNA-binding protein 28,1,1.94646,9.48125,0,1.51458,4.6779,0,1.69289,2.24447,33.354,1.55919,2.47886,29.888,4.83132,3.77711,0,1.42634,1.12767,0
RPS8__P62241,P62241,RPS8,40S ribosomal protein S8,1,7.77057,8.25164,0,8.53261,6.40275,0,8.07379,7.94521,0,6.14463,7.135,0,7.62233,10.124,0,8.46592,13.5316,0
PRDX5__P30044,P30044,PRDX5,"Peroxiredoxin-5, mitochondrial",2,8.78228,7.67144,0,7.65145,6.3553,0,8.27907,8.05354,0,7.30401,7.2193,0,7.78368,7.71122,8.13805,6.93985,4.94539,3.16543
WDHD1__O75717,O75717,WDHD1,WD repeat and HMG-box DNA-binding protein 1,1,6.82421,7.39733,0,10.4683,10.1185,0,6.7356,6.96951,0,7.56485,9.85908,0,9.1512,7.8961,0,8.85527,8.15998,0
QKI__Q96PU8,Q96PU8,QKI,Protein quaking,2,6.05498,5.80482,0,8.54883,8.20717,0,6.42105,6.22353,0,7.44253,7.46314,6.29063,6.9658,7.9849,7.41564,7.4644,7.71257,0
KPNA2__P52292,P52292,KPNA2,Importin subunit alpha-1,4,6.33657,6.68026,0,8.15876,7.30687,0,6.99122,6.92098,6.19503,7.01693,6.89858,13.3746,6.12275,6.42248,0,6.24279,5.33216,0
GNL3__Q9BVP2,Q9BVP2,GNL3,Guanine nucleotide-binding protein-like 3,2,6.13018,6.04505,0,10.2496,8.7727,0,6.2225,6.40593,0,7.76192,7.30774,0,8.91019,8.89735,5.50744,8.43128,9.35808,0
RAB15__P59190,P59190,RAB15,Ras-related protein Rab-15,2,6.49701,6.98817,0,8.14528,6.7184,6.78718,7.75112,6.97668,0,7.74756,7.10879,0,6.95289,6.70752,8.22751,7.01704,6.37485,0
GNAS__Q5JWF2,Q5JWF2,GNAS,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas,2,6.56553,7.58582,0,7.54974,7.13988,0,8.47217,7.01,0,7.47558,7.6924,16.4509,7.27411,5.54162,0,6.41562,4.82663,0
CAPZA1__P52907,P52907,CAPZA1,F-actin-capping protein subunit alpha-1,1,1.5696,2.40649,60.0123,1.78075,1.57957,16.4428,2.04892,1.72132,0,1.71581,1.88916,0,2.74124,1.96778,0,2.07019,2.05415,0
CCAR1__Q8IX12,Q8IX12,CCAR1,Cell division cycle and apoptosis regulator protein 1,2,7.28668,9.32107,0,8.97679,9.14991,0,7.28681,8.40328,0,8.53398,9.67241,0,7.24826,8.87473,0,8.62176,6.62432,0
FERMT3__Q86UX7,Q86UX7,FERMT3,Fermitin family homolog 3,4,7.86738,8.98968,0,7.77067,6.66256,0,8.14519,8.33882,0,8.41839,7.78076,5.89422,7.48993,6.99825,0,8.61883,7.02533,0
RECQL__P46063,P46063,RECQL,ATP-dependent DNA helicase Q1,2,7.17354,7.3896,0,5.9287,9.29701,6.83588,7.11195,8.48432,0,7.99467,8.17178,0,8.3404,7.41202,0,7.51408,8.34606,0
PSMD2__Q13200,Q13200,PSMD2,26S proteasome non-ATPase regulatory subunit 2,1,7.96109,9.42689,0,7.0207,10.3548,0,8.19113,7.86196,0,7.0837,8.5828,0,8.29552,6.51524,0,10.4488,8.25739,0
ARL2__P36404,P36404,ARL2,ADP-ribosylation factor-like protein 2,1,1.51488,1.58422,80.6334,1.5129,1.69868,0,1.82901,2.17271,0,1.62525,1.89714,0,2.11102,2.24373,0,1.17489,0.00221347,0
PSMB3__P49720,P49720,PSMB3,Proteasome subunit beta type-3,1,8.76146,7.63254,0,9.526,7.08261,0,9.29249,8.90688,0,7.41403,9.75481,0,8.30659,8.21992,0,7.17208,7.9306,0
LGALS1__P09382,P09382,LGALS1,Galectin-1,1,10.3357,8.94671,0,6.6625,8.32062,0,11.8713,10.1367,0,6.54141,7.10394,0,7.74034,9.39957,0,7.02668,5.91457,0
